Fecha,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C25,CB01,CB02,ATP01PT01,ATP01PT02,ATP02PT01,CAR02PT01,JTU01PT32,JTU01PT73,M5021,M5022,M5024,M5025,M5026,M5027,M5028,M5029,M5030,M5031,M5074,M5075,M5076,M5077,M5078,M5124,M5126,M5178,M5179,M5180,M5181,M5261
2007-07-29,3.131,9.153,,9.678,,14.165,,,3.846,,,,,,,,,,,,,,,,,,,,,,,,3.872,,,3.267,5.991,5.642,,,,,,,,,,,,,,,,
2007-07-30,3.668,9.943,,10.231,,13.688,,,4.065,,,,,,,,,,,,,,,,,,,,,,,,4.776,,,4.629,6.738,6.312,,,,,,,,,,,,,,,,
2007-07-31,3.944,9.501,,10.130,,13.723,,,4.289,,,,,,,,,,,,,,,,,,,,,,,,4.584,,,4.062,7.053,6.837,,,,,,,,,,,,,,,,
2007-08-01,4.742,9.416,,10.523,,13.343,,13.570,5.135,,,,,,,,,,,,,,,,,,,,,,,,5.368,,,4.671,7.295,6.638,,,,,,,,,,,,,,,,
2007-08-02,3.605,9.132,,9.213,,13.900,,12.837,4.101,,,,,,,,,,,,,,,,,,,,,,,,4.510,,,3.271,6.442,6.603,,,,,,,,,,,,,,,,
2007-08-03,3.698,9.148,,10.222,,13.899,,12.698,3.862,,,,,,,,,,,,,,,,,,,,,,,,4.152,,,2.818,6.875,6.172,,,,,,,,,,,,,,,,
2007-08-04,3.708,8.759,,10.240,,14.786,,11.739,4.000,,,,,,,,,,,,,,,,,,,,,,,,3.903,,,2.592,7.284,6.439,,,,,,,,,,,,,,,,
2007-08-05,3.557,8.268,,9.567,,13.876,,11.638,3.985,,,,,,,,,,,,,,,,,,,,,,,,3.787,,,2.324,6.102,5.699,,,,,,,,,,,,,,,,
2007-08-06,4.819,8.299,,9.963,,13.610,,12.258,5.291,,,,,,,,,,,,,,,,,,,,,,,,4.995,,,3.824,7.268,6.948,,,,,,,,,,,,,,,,
2007-08-07,3.934,8.752,,9.833,,13.013,,12.367,4.300,,,,,,,,,,,,,,,,,,,,,,,,4.774,,,3.591,6.428,6.554,,,,,,,,,,,,,,,,
2007-08-08,4.765,8.580,,9.314,,13.788,,12.478,4.603,,,,,,,,,,,,,,,,,,,,,,,,5.757,,,4.251,7.103,5.932,,,,,,,,,,,,,,,,
2007-08-09,4.650,8.031,,8.804,,13.297,,12.482,4.870,,,,,,,,,,,,,,,,,,,,,,,,5.346,,,4.204,7.709,6.771,,,,,,,,,,,,,,,,
2007-08-10,3.891,8.204,,9.223,,13.265,,11.355,4.295,,,,,,,,,,,,,,,,,,,,,,,,3.654,,,2.656,6.607,6.004,,,,,,,,,,,,,,,,
2007-08-11,3.136,7.384,,8.479,,13.391,,12.261,2.774,,,,,,,,,,,,,,,,,,,,,,,,3.421,,,2.023,5.223,5.460,,,,,,,,,,,,,,,,
2007-08-12,3.282,7.357,,8.873,,12.873,,11.931,3.511,,,,,,,,,,,,,,,,,,,,,,,,3.658,,,2.175,5.976,6.134,,,,,,,,,,,,,,,,
2007-08-13,3.030,7.057,,8.445,,12.406,,11.941,3.253,,,,,,,,,,,,,,,,,,,,,,,,3.642,,,2.051,5.954,5.215,,,,,,,,,,,,,,,,
2007-08-14,3.562,8.036,,8.974,,13.531,,12.348,3.853,,,,,,,,,,,,,,,,,,,,,,,,4.343,,,2.638,5.700,5.698,,,,,,,,,,,,,,,,
2007-08-15,4.621,8.658,,10.039,,13.096,,12.605,4.785,,,,,,,,,,,,,,,,,,,,,,,,5.643,,,4.006,7.330,6.951,,,,,,,,,,,,,,,,
2007-08-16,3.939,7.531,,9.045,,12.658,,11.705,4.310,,,,,,,,,,,,,,,,,,,,,,,,4.708,,,3.110,6.964,6.347,,,,,,,,,,,,,,,,
2007-08-17,3.626,8.015,,9.323,,13.661,,12.429,3.457,,,,,,,,,,,,,,,,,,,,,,,,4.373,,,2.607,6.249,6.083,,,,,,,,,,,,,,,,
2007-08-18,3.210,7.585,,8.358,,13.210,,12.084,3.526,,,,,,,,,,,,,,,,,,,,,,,,3.966,,,2.263,6.181,5.993,,,,,,,,,,,,,,,,
2007-08-19,4.369,8.458,,9.550,,13.125,,12.885,4.257,,,,,,,,,,,,,,,,,,,,,,,,4.768,,,3.931,7.044,6.895,,,,,,,,,,,,,,,,
2007-08-20,3.935,8.916,,9.760,,13.685,,12.438,4.790,,,,,,,,,,,,,,,,,,,,,,,,4.958,,,3.749,7.039,6.148,,,,,,,,,,,,,,,,
2007-08-21,1.730,7.641,,8.820,,13.745,,12.483,1.808,,,,,,,,,,,,,,,,,,,,,,,,2.461,,,1.117,4.611,4.519,,,,,,,,,,,,,,,,
2007-08-22,2.378,7.621,,8.628,,13.936,,12.832,2.187,,,,,,,,,,,,,,,,,,,,,,,,2.607,,,1.135,5.335,5.269,,,,,,,,,,,,,,,,
2007-08-23,3.722,8.041,,9.338,,13.330,,13.163,4.038,,,,,,,,,,,,,,,,,,,,,,,,3.461,,,2.299,6.726,6.362,,,,,,,,,,,,,,,,
2007-08-24,5.202,8.084,,9.112,,12.434,,11.456,5.179,,,,,,,,,,,,,,,,,,,,,,,,4.891,,,3.359,6.751,6.267,,,,,,,,,,,,,,,,
2007-08-25,4.278,7.626,,8.849,,12.714,,11.973,3.675,,,,,,,,,,,,,,,,,,,,,,,,5.234,,,4.711,6.904,6.248,,,,,,,,,,,,,,,,
2007-08-26,4.035,7.382,,8.056,,12.419,,12.233,4.198,,,,,,,,,,,,,,,,,,,,,,,,4.685,,,3.452,6.771,5.924,,,,,,,,,,,,,,,,
2007-08-27,5.070,9.305,,10.005,,14.287,,12.850,5.691,,,,,,,,,,,,,,,,,,,,,,,,5.335,,,4.380,8.260,8.364,,,,,,,,,,,,,,,,
2007-08-28,4.090,7.863,,9.515,,12.826,,11.456,4.053,,,,,,,,,,,,,,,,,,,,,,,,3.906,,,2.654,6.962,6.209,,,,,,,,,,,,,,,,
2007-08-29,3.828,7.172,,8.844,,12.887,,11.418,3.462,,,,,,,,,,,,,,,,,,,,,,,,3.499,,,1.996,6.685,6.510,,,,,,,,,,,,,,,,
2007-08-30,3.475,7.421,,8.470,,12.821,,12.002,3.381,,,,,,,,,,,,,,,,,,,,,,,,6.204,,,1.821,6.567,5.742,,,,,,,,,,,,,,,,
2007-08-31,2.180,6.952,,8.633,,12.853,,11.787,1.878,,,,,,,,,,,,,,,,,,,,,,,,4.808,,,0.937,4.332,5.134,,,,,,,,,,,,,,,,
2007-09-01,2.388,7.162,,8.810,,14.064,,11.408,2.295,,,,,,,,,,,,,,,,,,,,,,,,6.605,,,1.368,5.155,4.134,,,,,,,,,,,,,,,,
2007-09-02,2.547,8.025,,9.318,,14.498,,11.921,2.476,,,,,,,,,,,,,,,,,,,,,,,,7.352,,,1.690,5.845,4.414,,,,,,,,,,,,,,,,
2007-09-03,3.093,8.057,,8.949,,13.853,,11.370,2.908,,,,,,,,,,,,,,,,,,,,,,,,6.489,,,2.073,5.926,5.219,,,,,,,,,,,,,,,,
2007-09-04,3.809,8.142,,9.310,,13.610,,11.155,4.235,,,,,,,,,,,,,,,,,,,,,,,,5.974,,,2.752,7.175,6.439,,,,,,,,,,,,,,,,
2007-09-05,3.335,8.137,,9.515,,14.427,,11.820,3.255,,,,,,,,,,,,,,,,,,,,,,,,6.193,,,1.938,6.826,6.187,,,,,,,,,,,,,,,,
2007-09-06,3.122,8.268,,9.411,,14.230,,11.897,3.457,,,,,,,,,,,,,,,,,,,,,,,,6.532,,,2.008,6.335,6.647,,,,,,,,,,,,,,,,
2007-09-07,2.958,,,8.680,,13.260,,11.743,3.398,,,,,,,,,,,,,,,,,,,,,,,,4.808,,,2.390,5.886,5.682,,,,,,,,,,,,,,,,
2007-09-08,4.524,,,10.567,,14.150,,11.565,4.935,,,,,,,,,,,,,,,,,,,,,,,,6.605,,,3.924,7.478,6.865,,,,,,,,,,,,,,,,
2007-09-09,4.393,,,9.885,,14.105,,11.858,4.613,,,,,,,,,,,,,,,,,,,,,,,,7.352,,,2.907,7.523,6.834,,,,,,,,,,,,,,,,
2007-09-10,4.031,,,9.998,,14.735,,12.852,4.293,,,,,,,,,,,,,,,,,,,,,,,,6.489,,,2.610,7.277,7.187,,,,,,,,,,,,,,,,
2007-09-11,3.639,,,9.343,,13.782,,11.898,3.697,,,,,,,,,,,,,,,,,,,,,,,,5.974,,,2.389,6.965,6.571,,,,,,,,,,,,,,,,
2007-09-12,3.978,,,9.885,,14.730,,11.745,4.129,,,,,,,,,,,,,,,,,,,,,,,,6.193,,,2.516,7.581,7.454,,,,,,,,,,,,,,,,
2007-09-13,2.730,,,8.848,,13.171,,11.431,2.848,,,,,,,,,,,,,,,,,,,,,,,,5.137,,,1.938,5.479,5.415,,,,,,,,,,,,,,,,
2007-09-14,3.262,,,9.363,,12.424,,11.839,3.115,,,,,,,,,,,,,,,,,,,,,,,,5.647,,,2.516,5.887,5.740,,,,,,,,,,,,,,,,
2007-09-15,3.703,,,8.536,,12.196,,11.466,3.804,,,,,,,,,,,,,,,,,,,,,,,,5.768,,,2.519,6.748,5.321,,,,,,,,,,,,,,,,
2007-09-16,2.625,,,8.675,,12.718,,11.831,2.896,,,,,,,,,,,,,,,,,,,,,,,,6.143,,,1.935,5.556,5.195,,,,,,,,,,,,,,,,
2007-09-17,3.499,,,9.701,,14.259,,13.129,4.000,,,,,,,,,,,,,,,,,,,,,,,,5.345,,,3.118,6.617,6.946,,,,,,,,,,,,,,,,
2007-09-18,4.002,,,10.106,,13.988,,12.525,4.806,,,,,,,,,,,,,,,,,,,,,,,,5.588,,,3.944,7.749,7.108,,,,,,,,,,,,,,,,
2007-09-19,4.491,,,10.705,,14.950,,12.468,4.768,,,,,,,,,,,,,,,,,,,,,,,,5.740,,,3.642,7.988,7.439,,,,,,,,,,,,,,,,
2007-09-20,4.563,,,10.217,,14.030,,11.968,4.700,,,,,,,,,,,,,,,,,,,,,,,,4.809,,,3.359,7.467,7.133,,,,,,,,,,,,,,,,
2007-09-21,4.679,,,10.225,,13.581,,11.227,4.673,,,,,,,,,,,,,,,,,,,,,,,,4.383,,,4.368,7.034,7.280,,,,,,,,,,,,,,,,
2007-09-22,4.848,,,10.620,,14.040,,12.328,4.875,,,,,,,,,,,,,,,,,,,,,,,,3.865,,,4.297,7.716,7.803,,,,,,,,,,,,,,,,
2007-09-23,4.655,,,10.020,,13.600,,11.078,4.454,,,,,,,,,,,,,,,,,,,,,,,,3.933,,,3.339,7.055,7.439,,,,,,,,,,,,,,,,
2007-09-24,3.895,,,9.765,,13.475,,11.758,4.411,,,,,,,,,,,,,,,,,,,,,,,,4.106,,,3.015,7.051,7.073,,,,,,,,,,,,,,,,
2007-09-25,3.900,,,9.218,,12.668,,11.475,3.713,,,,,,,,,,,,,,,,,,,,,,,,4.133,,,2.821,,5.703,,,,,,,,,,,,,,,,
2007-09-26,4.485,,,9.943,,13.576,,11.758,4.593,,,,,,,,,,,,,,,,,,,,,,,,3.938,,,3.867,7.192,6.347,,,,,,,,,,,,,,,,
2007-09-27,4.703,,,10.470,,14.548,,12.870,5.057,,,,,,,,,,,,,,,,,,,,,,,,4.051,,,3.835,7.784,7.676,,,,,,,,,,,,,,,,
2007-09-28,4.002,,,10.639,,15.228,,12.160,4.299,,,,,,,,,,,,,,,,,,,,,,,,3.224,,,2.930,7.194,7.181,,,,,,,,,,,,,,,,
2007-09-29,3.171,,,10.000,,14.721,,11.293,3.030,,,,,,,,,,,,,,,,,,,,,,,,3.621,,,2.143,5.924,6.123,,,,,,,,,,,,,,,,
2007-09-30,3.475,,,10.880,,14.926,,11.644,3.473,,,,,,,,,,,,,,,,,,,,,,,,4.243,,,2.589,6.341,6.584,,,,,,,,,,,,,,,,
2007-10-01,2.925,,,10.013,,13.698,,11.179,2.442,,,,,,,,,,,,,,,,,,,,,,,,5.025,,,2.572,5.611,5.926,,,,,,,,,,,,,,,,
2007-10-02,4.253,,,11.052,,14.656,,12.712,4.104,,,,,,,,,,,,,,,,,,,,,,,,4.852,,,4.465,7.873,8.239,,,,,,,,,,,,,,,,
2007-10-03,3.895,,,9.593,,13.247,,12.075,4.342,,,,,,,,,,,,,,,,,,,,,,,,4.422,,,3.752,7.578,8.090,,,,,,,,,,,,,,,,
2007-10-04,4.098,,,9.011,,12.891,,11.748,3.703,,,,,,,,,,,,,,,,,,,,,,,,5.219,,,3.791,7.433,7.127,,,,,,,,,,,,,,,,
2007-10-05,5.147,,,9.593,,13.105,,11.197,4.347,,,,,,,,,,,,,,,,,,,,,,,,6.116,,,5.529,7.487,7.616,,,,,,,,,,,,,,,,
2007-10-06,4.906,,,8.698,,11.944,,11.366,4.828,,,,,,,,,,,,,,,,,,,,,,,,5.312,,,4.459,6.219,7.220,,,,,,,,,,,,,,,,
2007-10-07,5.615,,,8.977,,12.158,,11.797,4.955,,,,,,,,,,,,,,,,,,,,,,,,6.307,,,4.981,6.997,7.482,,,,,,,,,,,,,,,,
2007-10-08,5.404,,,9.765,,12.644,,11.835,5.510,,,,,,,,,,,,,,,,,,,,,,,,6.205,,,4.980,6.852,7.238,,,,,,,,,,,,,,,,
2007-10-09,4.321,,,7.499,,10.848,,10.920,3.943,,,,,,,,,,,,,,,,,,,,,,,,4.098,,,3.159,5.597,5.062,,,,,,,,,,,,,,,,
2007-10-10,5.864,,,9.050,,12.033,,12.223,5.611,,,,,,,,,,,,,,,,,,,,,,,,5.819,,,4.666,7.081,6.633,,,,,,,,,,,,,,,,
2007-10-11,4.684,,,8.080,,12.135,,11.902,3.798,,,,,,,,,,,,,,,,,,,,,,,,5.587,,,4.172,6.236,5.275,,,,,,,,,,,,,,,,
2007-10-12,5.621,,,8.455,,11.976,,11.610,5.152,,,,,,,,,,,,,,,,,,,,,,,,5.841,,,4.817,6.406,6.885,,,,,,,,,,,,,,,,
2007-10-13,5.853,,,8.272,,12.373,,12.080,3.873,,,,,,,,,,,,,,,,,,,,,,,,6.214,,,4.824,6.902,6.706,,,,,,,,,,,,,,,,
2007-10-14,6.251,,,8.426,,13.120,,11.177,5.525,,,,,,,,,,,,,,,,,,,,,,,,6.482,,,5.571,7.386,7.050,,,,,,,,,,,,,,,,
2007-10-15,6.172,,,9.347,,13.591,,12.251,5.927,,,,,,,,,,,,,,,,,,,,,,,,6.673,,,5.538,8.465,7.531,,,,,,,,,,,,,,,,
2007-10-16,5.650,,,9.088,,13.531,,11.341,5.900,,,,,,,,,,,,,,,,,,,,,,,,6.020,,,4.816,8.209,7.422,,,,,,,,,,,,,,,,
2007-10-17,5.869,,,9.966,,12.994,,11.385,6.033,,,,,,,,,,,,,,,,,,,,,,,,5.669,,,4.867,8.029,7.982,,,,,,,,,,,,,,,,
2007-10-18,5.644,,,8.345,,11.361,,10.813,5.099,,,,,,,,,,,,,,,,,,,,,,,,5.533,,,4.496,6.578,6.658,,,,,,,,,,,,,,,,
2007-10-19,5.520,,,8.493,,12.047,,10.905,5.205,,,,,,,,,,,,,,,,,,,,,,,,5.667,,,4.406,6.851,6.995,,,,,,,,,,,,,,,,
2007-10-20,5.254,,,8.528,,12.532,,11.902,5.649,,,,,,,,,,,,,,,,,,,,,,,,6.042,,,4.359,6.954,6.914,,,,,,,,,,,,,,,,
2007-10-21,5.138,,,8.685,,13.088,,11.763,4.689,,,,,,,,,,,,,,,,,,,,,,,,6.286,,,4.669,7.314,6.894,,,,,,,,,,,,,,,,
2007-10-22,4.664,,,8.128,,12.830,,11.130,4.118,,,,,,,,,,,,,,,,,,,,,,,,5.598,,,4.490,6.491,6.196,,,,,,,,,,,,,,,,
2007-10-23,4.906,,,9.334,,12.756,,11.308,4.513,,,,,,,,,,,,,,,,,,,,,,,,4.953,,,4.274,6.809,7.087,,,,,,,,,,,,,,,,
2007-10-24,5.143,,,9.559,,12.606,,12.328,4.038,,,,,,,,,,,,,,,,,,,,,,,,4.670,,,3.641,7.758,7.690,,,,,,,,,,,,,,,,
2007-10-25,5.497,,,10.404,,13.810,,12.458,4.859,,,,,,,,,,,,,,,,,,,,,,,,6.393,,,5.238,8.709,8.737,,,,,,,,,,,,,,,,
2007-10-26,6.163,,,10.092,,14.012,,12.040,5.073,,,,,,,,,,,,,,,,,,,,,,,,6.863,,,5.695,8.287,8.542,,,,,,,,,,,,,,,,
2007-10-27,5.626,,,9.165,,13.712,,12.031,4.139,,,,,,,,,,,,,,,,,,,,,,,,6.166,,,5.398,7.473,7.519,,,,,,,,,,,,,,,,
2007-10-28,4.872,,,9.343,,13.554,,12.051,4.844,,,,,,,,,,,,,,,,,,,,,,,,5.405,,,5.164,7.627,7.620,,,,,,,,,,,,,,,,
2007-10-29,4.746,,,9.611,,13.405,,12.075,4.784,,,,,,,,,,,,,,,,,,,,,,,,5.657,,,4.322,6.367,6.484,,,,,,,,,,,,,,,,
2007-10-30,4.549,,,8.695,,12.243,,11.815,4.657,,,,,,,,,,,,,,,,,,,,,,,,5.636,,,4.262,5.411,5.824,,,,,,,,,,,,,,,,
2007-10-31,5.413,,,8.286,,11.281,,10.535,4.838,,,,,,,,,,,,,,,,,,,,,,,,6.000,,,4.790,5.917,5.919,,,,,,,,,,,,,,,,
2007-11-01,5.118,,,8.090,,11.440,,11.551,4.225,,,,,,,,,,,,,,,,,,,,,,,,6.005,,,4.681,6.169,6.251,,,,,,,,,,,,,,,,
2007-11-02,6.466,,,9.856,,11.847,,12.166,5.580,,,,,,,,,,,,,,,,,,,,,,,,7.483,,,6.503,7.604,6.993,,,,,,,,,,,,,,,,
2007-11-03,6.445,,,10.039,,13.111,,12.030,5.815,,,,,,,,,,,,,,,,,,,,,,,,7.423,,,6.297,7.844,8.115,,,,,,,,,,,,,,,,
2007-11-04,6.056,,,9.649,,13.265,,11.599,5.975,,,,,,,,,,,,,,,,,,,,,,,,6.444,,,5.460,7.918,7.966,,,,,,,,,,,,,,,,
2007-11-05,5.650,,,9.400,,12.392,,11.715,5.515,,,,,,,,,,,,,,,,,,,,,,,,6.330,,,5.143,6.877,6.816,,,,,,,,,,,,,,,,
2007-11-06,5.013,,,8.747,,12.075,,11.283,4.960,,,,,,,,,,,,,,,,,,,,,,,,5.229,,,4.089,6.994,6.844,,,,,,,,,,,,,,,,
2007-11-07,5.926,,,10.245,,13.699,,12.698,5.760,,,,,,,,,,,,,,,,,,,,,,,,6.059,,,4.902,8.577,7.961,,,,,,,,,,,,,,,,
2007-11-08,5.418,,,10.236,,13.414,,11.422,5.968,,,,,,,,,,,,,,,,,,,,,,,,6.510,,,5.075,7.979,7.215,,,,,,,,,,,,,,,,
2007-11-09,6.191,,,8.853,,12.057,,10.760,5.798,,,,,,,,,,,,,,,,,,,,,,,,6.519,,,5.275,6.754,7.397,,,,,,,,,,,,,,,,
2007-11-10,5.336,,,8.004,,11.473,,10.925,4.838,,,,,,,,,,,,,,,,,,,,,,,,5.477,,,4.388,6.441,6.490,,,,,,,,,,,,,,,,
2007-11-11,5.470,,,8.810,,12.013,,11.557,4.961,,,,,,,,,,,,,,,,,,,,,,,,5.556,,,4.356,6.860,6.689,,,,,,,,,,,,,,,,
2007-11-12,4.456,,,9.243,,12.331,,11.950,4.124,,,,,,,,,,,,,,,,,,,,,,,,4.726,,,3.513,6.653,6.880,,,,,,,,,,,,,,,,
2007-11-13,4.186,,,9.204,,12.355,,11.696,4.252,,,,,,,,,,,,,,,,,,,,,,,,5.709,,,4.390,6.255,6.555,,,,,,,,,,,,,,,,
2007-11-14,5.389,,,10.269,,12.849,,11.787,5.078,,,,,,,,,,,,,,,,,,,,,,,,6.283,,,5.188,6.902,7.464,,,,,,,,,,,,,,,,
2007-11-15,5.592,,,10.686,,13.302,,11.849,5.708,,,,,,,,,,,,,,,,,,,,,,,,5.096,,,4.155,8.542,8.268,,,,,,,,,,,,,,,,
2007-11-16,5.254,,,10.840,,13.144,,11.863,5.707,,,,,,,,,,,,,,,,,,,,,,,,5.479,,,4.145,,8.227,,,,,,,,,,,,,,,,
2007-11-17,4.886,,,10.600,,14.324,,12.055,5.372,,,,,,,,,,,,,,,,,,,,,,,,5.028,,,3.683,,7.419,,,,,,,,,,,,,,,,
2007-11-18,5.195,,,10.745,,14.085,,12.001,5.089,,,,,,,,,,,,,,,,,,,,,,,,4.926,,,3.740,8.119,7.970,,,,,,,,,,,,,,,,
2007-11-19,3.720,,,10.129,,14.735,,13.005,4.741,,,,,,,,,,,,,,,,,,,,,,,,3.484,,,2.733,7.468,7.311,,,,,,,,,,,,,,,,
2007-11-20,5.100,,,10.658,,13.134,,12.918,6.320,,,,,,,,,,,,,,,,,,,,,,,,5.844,,,4.663,8.568,8.472,,,,,,,,,,,,,,,,
2007-11-21,5.752,,,9.962,,12.980,,11.062,6.139,,,,,,,,,,,,,,,,,,,,,,,,6.118,,,4.728,8.642,7.727,,,,,,,,,,,,,,,,
2007-11-22,6.009,,,9.947,,12.877,,11.331,6.593,,,,,,,,,,,,,,,,,,,,,,,,6.565,,,5.155,7.613,7.633,,,,,,,,,,,,,,,,
2007-11-23,5.742,,,9.419,,12.893,,12.032,5.483,,,,,,,,,,,,,,,,,,,,,,,,6.905,,,5.013,7.841,7.434,,,,,,,,,,,,,,,,
2007-11-24,7.009,,,10.215,,13.391,,11.111,6.763,,,,,,,,,,,,,,,,,,,,,,,,7.100,,,6.297,7.530,7.094,,,,,,,,,,,,,,,,
2007-11-25,6.109,,,9.976,,13.475,,11.873,5.692,,,,,,,,,,,,,,,,,,,,,,,,5.905,,,5.460,7.069,7.588,,,,,,,,,,,,,,,,
2007-11-26,4.393,,,9.738,,14.053,,12.052,4.533,,,,,,,,,,,,,,,,,,,,,,,,3.994,,,5.143,7.202,6.972,,,,,,,,,,,,,,,,
2007-11-27,4.470,,,9.833,,12.868,,12.136,4.337,,,,,,,,,,,,,,,,,,,,,,,,3.966,,,4.089,7.199,7.605,,,,,,,,,,,,,,,,
2007-11-28,5.663,,,10.088,,12.658,,12.309,4.460,,,,,,,,,,,,,,,,,,,,,,,,6.824,,,4.902,7.214,9.031,,,,,,,,,,,,,,,,
2007-11-29,5.912,,,9.625,,12.909,,11.553,5.045,,,,,,,,,,,,,,,,,,,,,,,,6.457,,,5.075,7.453,7.974,,,,,,,,,,,,,,,,
2007-11-30,5.858,,,8.520,,12.453,,11.246,5.675,,,,,,,,,,,,,,,,,,,,,,,,6.530,,,6.297,6.522,6.956,,,,,,,,,,,,,,,,
2007-12-01,6.013,,,8.626,,12.728,,11.356,5.841,,,,,,,,,,,,,,,,,,,,,,,,6.921,,,5.460,7.124,7.351,,,,,,,,,,,,,,,,
2007-12-02,6.250,,,8.243,,13.138,,11.230,5.697,,,,,,,,,,,,,,,,,,,,,,,,6.741,,,5.143,7.095,7.211,,,,,,,,,,,,,,,,
2007-12-03,5.670,,,8.427,,12.900,,11.678,5.287,,,,,,,,,,,,,,,,,,,,,,,,7.017,,,4.089,6.755,7.500,,,,,,,,,,,,,,,,
2007-12-04,4.021,,,7.523,,11.618,,13.368,3.329,,,,,,,,,,,,,,,,,,,,,,,,5.886,,,4.902,4.166,6.467,,,,,,,,,,,,,,,,
2007-12-05,4.485,,,7.355,,11.707,,13.258,3.302,,,,,,,,,,,,,,,,,,,,,,,,5.847,,,5.075,5.026,6.583,,,,,,,,,,,,,,,,
2007-12-06,4.664,,,8.416,,12.225,,13.215,4.443,,,,,,,,,,,,,,,,,,,,,,,,6.402,,,4.902,6.717,6.511,,,,,,,,,,,,,,,,
2007-12-07,5.611,,,8.762,,12.560,,11.696,4.999,,,,,,,,,,,,,,,,,,,,,,,,6.512,,,5.075,7.091,7.421,,,,,,,,,,,,,,,,
2007-12-08,5.689,,,8.897,,12.807,,11.486,4.892,,,,,,,,,,,,,,,,,,,,,,,,6.875,,,6.297,7.193,7.245,,,,,,,,,,,,,,,,
2007-12-09,5.427,,,9.736,,12.224,,11.375,5.633,,,,,,,,,,,,,,,,,,,,,,,,5.534,,,,7.310,7.429,,,,,,,,,,,,,,,,
2007-12-10,4.374,,,9.919,,13.153,,12.136,4.113,,,,,,,,,,,,,,,,,,,,,,,,5.581,,,5.143,6.746,7.714,,,,,,,,,,,,,,,,
2007-12-11,5.181,,,,,12.619,,11.753,5.191,,,,,,,,,,,,,,,,,,,,,,,,6.365,,,4.089,7.913,7.927,,,,,,,,,,,,,,,,
2007-12-12,5.515,,,,,12.542,,10.694,5.458,,,,,,,,,,,,,,,,,,,,,,,,5.644,,,4.902,7.486,7.082,,,,,,,,,,,,,,,,
2007-12-13,6.023,,,,,12.919,,11.557,6.113,,,,,,,,,,,,,,,,,,,,,,,,6.189,,,6.277,7.826,7.838,,,,,,,,,,,,,,,,
2007-12-14,5.728,,,,,12.290,,10.885,5.660,,,,,,,,,,,,,,,,,,,,,,,,6.149,,,5.287,6.879,7.122,,,,,,,,,,,,,,,,
2007-12-15,5.554,,,,,12.116,,11.595,4.673,,,,,,,,,,,,,,,,,,,,,,,,5.838,,,5.272,6.604,6.237,,,,,,,,,,,,,,,,
2007-12-16,5.746,,,,,11.739,,10.786,5.047,,,,,,,,,,,,,,,,,,,,,,,,6.401,,,4.012,6.247,6.063,,,,,,,,,,,,,,,,
2007-12-17,5.594,,,,,11.921,,10.780,4.406,,,,,,,,,,,,,,,,,,,,,,,,5.602,,,4.707,5.844,5.603,,,,,,,,,,,,,,,,
2007-12-18,4.668,,,,,12.354,,12.342,4.316,,,,,,,,,,,,,,,,,,,,,,,,5.602,,,5.288,6.664,6.973,,,,,,,,,,,,,,,,
2007-12-19,4.969,,,,,11.520,,11.322,4.225,,,,,,,,,,,,,,,,,,,,,,,,5.763,,,5.212,6.189,6.256,,,,,,,,,,,,,,,,
2007-12-20,5.288,,,,,11.776,,10.488,4.805,,,,,,,,,,,,,,,,,,,,,,,,5.666,,,3.899,6.875,6.522,,,,,,,,,,,,,,,,
2007-12-21,5.331,,,,,11.785,,10.675,5.010,,,,,,,,,,,,,,,,,,,,,,,,5.776,,,4.373,6.748,6.508,,,,,,,,,,,,,,,,
2007-12-22,5.143,,,,,12.598,,10.844,4.758,,,,,,,,,,,,,,,,,,,,,,,,5.030,,,3.673,7.459,6.398,,,,,,,,,,,,,,,,
2007-12-23,5.109,,,,,13.004,,11.074,5.200,,,,,,,,,,,,,,,,,,,,,,,,5.373,,,4.193,8.263,7.062,,,,,,,,,,,,,,,,
2007-12-24,5.659,,,,,13.241,,11.365,5.815,,,,,,,,,,,,,,,,,,,,,,,,6.051,,,5.816,8.127,7.787,,,,,,,,,,,,,,,,
2007-12-25,6.072,,,,,13.620,,11.571,6.423,,,,,,,,,,,,,,,,,,,,,,,,5.936,,,4.176,8.310,8.259,,,,,,,,,,,,,,,,
2007-12-26,6.225,,,,,13.143,,11.240,6.209,,,,,,,,,,,,,,,,,,,,,,,,5.762,,,4.161,7.256,7.389,,,,,,,,,,,,,,,,
2007-12-27,5.583,,,,,12.316,,11.590,5.609,,,,,,,,,,,,,,,,,,,,,,,,5.906,,,3.476,6.581,7.401,,,,,,,,,,,,,,,,
2007-12-28,4.877,,,,,12.975,,12.056,,,,,,,,,,,,,,,,,,,,,,,,,5.139,,,5.382,7.011,7.112,,,,,,,,,,,,,,,,
2007-12-29,5.572,,,,,12.599,,12.429,,,,,,,,,,,,,,,,,,,,,,,,,4.892,,,5.051,8.308,7.147,,,,,,,,,,,,,,,,
2007-12-30,6.033,,,,,12.822,,12.299,,,,,,,,,,,,,,,,,,,,,,,,,5.662,,,6.301,8.562,7.992,,,,,,,,,,,,,,,,
2007-12-31,5.912,,,,,13.680,,11.035,,,,,,,,,,,,,,,,,,,,,,,,,5.423,,,5.474,8.358,7.923,,,,,,,,,,,,,,,,
